Title,Address,Link,Job Description
BE Data Engineer,"Kontich, Flemish Region, Belgium",https://be.linkedin.com/jobs/view/be-data-engineer-at-biztory-3840622751?position=48&pageNum=0&refId=XC0%2Bc5SKco8YdZeY7%2FIjnA%3D%3D&trackingId=D08zJTCZNjy2YSpvlj3Idw%3D%3D&trk=public_jobs_jserp-result_search-card,"Data Engineer (BE)  What Does The Party Look Like?  We are the best analytics team in Europe. Biztory is a Tableau Gold Partner and our skilled and certified team of consultants bring our clients significant technical and business consulting expertise. We help individuals, departments, enterprises and even third parties to value data by embedding Tableau into their own platforms.  We're a €1bn start-up ... the best of both worlds. Biztory is a small, agile company with the flexibility to react to the changing winds of the market. We enjoy the backing and strength of a large company, with entrepreneurship in its DNA. We're one of more than 400 companies in the Cronos Group.  We get stuff done! We have offices across Europe in Belgium, Netherlands, Germany + the UK and we won Tableau EMEA Partner of the Year. Our customers span industries and their use cases are as interesting as they are diverse but we enjoy fixing their data, informing their people and enriching their customer experiences.  We love our people. We love helping people find answers in their data. Easier. Faster. Some of us have tattoos, some drive Teslas, some play video games and some cook amazing BBQ. We have two competing apparel entrepreneurs and an Iron Viz Champion! We guide, inform, and train! We're nothing without trust so we maintain a flat management structure, talk to anyone about anything.  Requirements  What Do You Bring To The Party?  Are you driven? Do you like to help people? Do you like puzzles? We're looking for someone to fill a brand new role at Biztory delivering world class data engineering and architecture to our customers.  You will be responsible for helping our clients design and implement modern data solutions to drive analytics and reporting. We help organisations to build data pipelines, data lakes and data warehouses to power their analytics.  You are  Passionate about data - seriously, that's really important A clear, confident, and concise communicator (verbal and written) Intellectually curious and hard working Fluent in English (NL and/or FR is a big plus) Working with a customer-first mindset  You have  A very good understanding and working knowledge of SQL Experience designing and implementing data marts, data lakes or data warehouses Ability to design and apply relevant data modeling techniques (Kimball, data vault, etc...) Experience designing and implementing robust data pipelines Experience managing resources in the cloud ecosystem (AWS, Azure GCP, etc) Strong understanding of ETL and ELT principles  You might even have (which is a big plus)  Experience with Snowflake Experience with Python coding Experience in building and improving end-to-end data platforms  You want  To be highly involved in our Data Domain competence center To share your experience and knowledge with our growing team To find your place as part of our team of committed and passionate data people   Benefits  How Do I Get In?  If you're still reading, we want you!  We are looking for people with all backgrounds with all levels of experience and a passion to further develop.  We can offer you:  Competitive salaries with development opportunities and incentives Extra legal benefits Laptop and help with home set-up Company car and fuel card Annual education budget to help you explore and expand your skill set  You can send your CV to careers@biztory.com Show less Seniority level Mid-Senior level Employment type Full-time Job function Information Technology Industries Non-profit Organizations and Primary and Secondary Education Referrals increase your chances of interviewing at Biztory by 2x See who you know"
Research Scientist,"Leuven, Flemish Region, Belgium",https://be.linkedin.com/jobs/view/research-scientist-at-artiq-3928697780?position=49&pageNum=0&refId=XC0%2Bc5SKco8YdZeY7%2FIjnA%3D%3D&trackingId=yH2RaL4%2F%2BGz1JH2%2BjBZzUw%3D%3D&trk=public_jobs_jserp-result_search-card,"ArtiQ (a Clario Company) is seeking a Research Scientist, who will play a crucial role in developing analysis pipelines and analyzing project data for our esteemed clients in the healthcare sector (pharmaceutical companies, healthcare regions, …). This position offers an exciting opportunity to work at the intersection of data analytics, respiratory medicine, and artificial intelligence. We are looking for an individual who is not only proficient in data analysis but also possesses a keen sense of curiosity and creativity to unravel valuable insights from complex datasets.  YOUR RESPONSIBILITIES: Conduct in-depth analysis of project data from pharmaceutical companies, hospitals, and healthcare regions. This both includes executing existing code and adapting code to address novel questions. Collaborate with cross-functional teams to define project objectives and deliver actionable insights. Explore and evaluate diverse datasets to identify patterns, trends, and correlations related to respiratory medicine. Develop and implement data analysis methodologies and critically evaluate analysis pipelines and results, ensuring accuracy and reliability of results. Utilize statistical techniques and machine learning algorithms to extract meaningful information from large datasets. Workclosely with clients to understand data requirements Communicate findings and recommendations to both technical and non-technical stakeholders through reports and presentations. Meet project deadlines while maintaining a high level of accuracy and attention to detail.  QUALIFICATIONS: Master's degree in a relevant field (e.g., Biomedical Engineering, Data Science, Statistics, Computer Science). PhD is a plus Proficiency in data analysis tools and programming languages (Python, SQL) Proficient user of English language Good communication skills (both oral and in writing) to convey complex findings in a clear and concise manner Ability to work independently and collaboratively in a fast-paced, dynamic environment Energetic and reliable, with a strong focus to deliver results in line with predefined deadlines Flexible to the needs of the growing company and works towards these needs. A first experience in data analysis, preferably in the healthcare or pharmaceutical industry, is a plus. Strong analytical and problem-solving skills with the ability to think creatively. Eagerness to learn and stay abreast of advancements in data analytics and respiratory medicine  OUR OFFER: A key role in our research team, reporting to the head of R&D A young, dynamic, international work environment with an enthusiastic team and a strong potential for growth Perspective for constant learning, improvement and attractive career evolution A company embracing diversity and inclusion as a fundamental pillar to the company’s culture  WHO WE ARE: ArtiQ is a young, dynamic and innovative spin-off company of the University of Leuven that was recently acquired by Clario which will further boost AI developments. Show less Seniority level Entry level Employment type Full-time Job function Analyst and Research Industries Hospitals and Health Care and Software Development Referrals increase your chances of interviewing at ArtiQ by 2x See who you know"
Bmatix - Junior Data Engineer,"Kontich, Flemish Region, Belgium",https://be.linkedin.com/jobs/view/bmatix-junior-data-engineer-at-gumption-group-3808410334?position=50&pageNum=0&refId=XC0%2Bc5SKco8YdZeY7%2FIjnA%3D%3D&trackingId=HHCg3hkSP2b7aSETCnN23A%3D%3D&trk=public_jobs_jserp-result_search-card,"Who We Are  Bmatix specialiseert zich in Business Intelligence en Data Management. We hebben vooral expertise in Microsoft en SAP technologieën, maar ook in andere technologieën. We zijn een goede mix van pas afgestudeerde juniors en ervaren medior en senior profielen die al meer dan 40 jaar in de BI business zitten.  Bmatix voorziet in aangepaste business intelligence & data management solutions voor klanten in zowat elk vakgebied, van kleine kmo's tot grote multinationals.  Bij Bmatix heerst een open bedrijfscultuur. ""Een dag niet gelachen is een dag niet gewerkt."" We hechten veel belang aan persoonlijke en professionele ontwikkeling. Zo hebben we jaarlijks meerdere teambuildingsmomenten zoals onze befaamde skitrip. Een goede verstandhouding tussen je collega's en jij vinden wij cruciaal. Zo is er in elk kantoor een kickertafel en darts bord voor tijdens de pauzes. Ook na het werk wordt er geregeld (volledig vrijblijvend!) afgesproken om iets te gaan drinken of samen te gaan sporten.  Bmatix is deel van de Gumption group, waar verschillende scale&start-ups gevestigd zijn. Zo kom je ook in aanraking met collega's uit een van de andere 18+ bedrijven uit de groep. Die zie je trouwens ook op de maandelijkse afterworks die Gumption organiseert, of het jaarlijks festival. Kortom, een positieve sfeer binnen een ruime, moderne werkomgeving in het hart van Kontich.  Voor ons team zijn we nu op zoek naar een junior data engineer!  Requirements  De voornaamste (soft) skills waar we waarde aan hechten zijn:  Interesse/achtergrond in IT (Bachelor/Master) Analytisch denkvermogen Leergierig Communicatief Team Player  Daarnaast is het altijd een pluspunt (maar niet noodzakelijk!) als je met een of meerdere onderstaande of gelijkaardige tools al ervaring hebt:  SQL Azure Data Factory Azure Databricks Azure Synapse Analytics Python Dbt Git  Ook als je al kennis hebt van onderstaande concepten is dat zeker mooi meegenomen:  Data warehousing Data modelling ETL/ELT   Benefits  What we offer  Naast de open bedrijfscultuur en vlakke structuur bieden we een mooi salarispakket met extra-legale voordelen zoals een hybride bedrijfswagen en een ""cafetariaplan"" waarmee je zelf een aantal van deze voorwaarden flexibel kan inzetten.  Daarnaast bieden wij;  De ruimte om interne en externe trainingen en cursussen te volgen Start-up omgeving waar wij echt belang hechten aan jouw ideeën en initiatieven Jaarlijkste skitrip en andere activiteiten een flexibele job met afwisseling tussen projecten bij de klant of samen met collega's op kantoor Show less Seniority level Associate Employment type Full-time Job function Consulting Industries Non-profit Organizations and Primary and Secondary Education Referrals increase your chances of interviewing at Gumption Group by 2x See who you know"
Elektricien,"Zwijndrecht, Flemish Region, Belgium",https://be.linkedin.com/jobs/view/elektricien-at-cegelec-cem-3926997648?position=51&pageNum=0&refId=XC0%2Bc5SKco8YdZeY7%2FIjnA%3D%3D&trackingId=3fVmB%2BgZUz1GOpn0XPUVeQ%3D%3D&trk=public_jobs_jserp-result_search-card,"Cegelec, een merk van VINCI Energies, is gespecialiseerd in advies, ontwerp, engineering, installatie en onderhoud voor tertiaire- en industriële gebouwen en infrastructuurprojecten.  Met vijf vestigingen in België en één in Nederland kan Cegelec een lokale aanpak van de projecten garanderen, dicht bij de klanten. Als één van de marktleiders in België in de gebouwensector beschikt Cegelec over heel wat ervaring en knowhow in HVAC, elektriciteit, data en sanitaire installaties, industriële koeling en brandbeveiliging. In nauwe samenwerking met onze klanten optimaliseren we elke installatie, rekening houdend met aspecten zoals energieverbruik, onderhoudskosten en betrouwbaarheid. Door creatieve en kwalitatieve oplossingen aan te bieden, komen we samen tot energie-efficiëntere installaties.  Spreken elektrische installaties op projecten zoals ziekenhuizen, zwembaden en kantoorgebouwen jou aan? Dan is werken bij Cegelec, een merk van VINCI Energies, iets voor jou!  Elektricien  Functie  Onder leiding van een meewerkend Teamleader en samen met je collega's sta je in voor:  De montage-, bedradings- en bekabelingswerken van elektrische installaties in gebouwen Het installeren van hoog- en laagspanningsinstallaties Het installeren van beveiliging, multimedia, data-installaties, gebouwbeheersystemen en energiemanagementsystemen bij klanten  Profiel  Je hebt een basiskennis van elektriciteit (A2/A3-niveau) Je bent handig en je kan vlot plannen lezen en interpreteren Je werkt graag in teamverband Je hebt een rijbewijs en kan je makkelijk verplaatsen Veiligheid is voor jou een prioriteit  Ons aanbod  Je komt terecht in een bedrijf waar veiligheid en collegialiteit voorop staan We bieden je een gevarieerde job aan met veel autonomie en doorgroeimogelijkheden Je kan rekenen op een compleet en competitief verloningspakket. Wij bieden daarnaast tal van opleidingsmogelijkheden en andere extralegale voordelen (Groeps- en hospitalisatieverzekering, gunstig bonussysteem…) We organiseren ook tal van sportieve, culturele en familiale activiteiten (Familiedag, Personeelsfeest, Teambuilding…)  Interesse? Contacteer mij:  Celine Kelem - HR Officer  celine.kelem@vinci-energies.com  Important note  Please be advised that a valid work permit for Belgium is required for non-EU citizens. Unfortunately, applications without a valid work permit and sufficient language skills may not be considered. Show less Seniority level Entry level Employment type Full-time Job function Management and Manufacturing Industries Industrial Machinery Manufacturing Referrals increase your chances of interviewing at Cegelec CEM by 2x See who you know"
BI Data Analyst,"Antwerp, Flemish Region, Belgium",https://be.linkedin.com/jobs/view/bi-data-analyst-at-red-global-3929019996?position=52&pageNum=0&refId=XC0%2Bc5SKco8YdZeY7%2FIjnA%3D%3D&trackingId=NhnyvriAn62ES%2FpNoQFiEA%3D%3D&trk=public_jobs_jserp-result_search-card,"*BI DATA ANALYST - DUTCH AND ENGLISH SPEAKING - 2 DAYS ON SITE IN ANTWERP, 3 DAYS REMOTE - 6+ MONTH CONTRACT*  One of of my Top Global Clients in Antwerp is hiring for a BI Data Analyst to be the bridge between the Finance and Data Department!  SKILLS NEEDED: Experience collecting finance requirements and translating it to the data department Good knowledge of finance processes, content, and be able to level with stakeholders such as controllers Dutch & English speaking  If you would like immediate consideration, please send me an updated CV/contact details to jcaria@redglobal.com so we can discuss further or reach out to me through LinkedIn Show less Seniority level Mid-Senior level Employment type Contract Job function Information Technology Industries IT Services and IT Consulting Referrals increase your chances of interviewing at RED Global by 2x See who you know"
Clinical Research Associate,Belgium,https://be.linkedin.com/jobs/view/clinical-research-associate-at-al-solutions-3891667963?position=53&pageNum=0&refId=XC0%2Bc5SKco8YdZeY7%2FIjnA%3D%3D&trackingId=MLgu4rOTKrGfAWh5ejmdSQ%3D%3D&trk=public_jobs_jserp-result_search-card,"AL Solutions is currently seeking a highly motivated and experienced Clinical Research Associate to join their global CRO client. As a Clinical Research Associate, you will be responsible for the execution and management of clinical trials, ensuring adherence to study protocols, regulatory requirements, and timelines.  Key Responsibilities:  Conduct site initiation, monitoring, and close-out visits Ensure compliance with study protocols, GCP, and applicable regulatory guidelines Perform source data verification and review study documents Track and report patient enrollment and study progress Monitor study drug supply and accountability   Requirements  Requirements:  Bachelor's degree in a health-related field or equivalent Minimum of 2 years of experience as a Clinical Research Associate Strong understanding of clinical trial processes and regulatory requirements Excellent attention to detail and organizational skills Effective communication and interpersonal skills Ability to work independently and as part of a team   Benefits  Benefits  Car allowance or company car Annual Bonus Fantastic work-life balance Competitive salary Show less Seniority level Associate Employment type Full-time Job function Research Industries Non-profit Organizations and Primary and Secondary Education Referrals increase your chances of interviewing at AL Solutions by 2x See who you know"
Data & AI Engineer,"Kontich, Flemish Region, Belgium",https://be.linkedin.com/jobs/view/data-ai-engineer-at-roborana-group-3928669251?position=54&pageNum=0&refId=XC0%2Bc5SKco8YdZeY7%2FIjnA%3D%3D&trackingId=UOrEqCll%2FPMcX9XZZuG7ZA%3D%3D&trk=public_jobs_jserp-result_search-card,"Direct message the job poster from RoboRana Group Esmée Van Walle Esmée Van Walle HR | Recruitment | Communication | HR Business Partner bij RoboRana As a Data & AI Engineer, you will turn our customers’ ambitions into practical data and AI-driven projects. You are a tech-savvy process enthusiast, skilled in data management, and passionate about tackling intricate challenges. You will dive deep into a project's details to ensure its success.  Location: Main office in Kontich (BE), hubs in Ghent (BE) & Woerden (NL)  What you'll do  Understand the data ecosystem and its role in engineering and machine learning solutions. Use enterprise knowledge and data to guide our clients toward data-driven decision-making. Help stakeholders understand data architecture, business intelligence, machine learning, data science, visualisation, and reporting. Bridge the gap between IT and business and drive organisational change with soft skills. Drive client growth and transformation through your meaningful contributions.  What you're good at  You know how to work with the Microsoft Azure suite, Databricks, and Microsoft Fabric. Experience with visualisation tools is a big plus. You know how to work with SQL and/or Python. Experience with writing ETLs and cloud computing is a plus. You have strong analytical skills, and you love delving into details. You have experience with business analytics and handling large sets of data. You have excellent communication skills: you can effortlessly explain technical concepts to non-technical stakeholders. You're intrigued by cutting-edge technologies such as generative AI. You are fluent in Dutch and/or English. Proficiency in French is a big plus.  This could be you  I love showing our clients a new perspective on their business processes and helping them see how things really work. Add bullet point: make an impact at the client and help them grow/transform. Show less Seniority level Associate Employment type Full-time Job function Consulting and Information Technology Industries IT Services and IT Consulting Referrals increase your chances of interviewing at RoboRana Group by 2x See who you know"
Data Scientist,"Antwerp, Flemish Region, Belgium",https://be.linkedin.com/jobs/view/data-scientist-at-airties-3912180731?position=55&pageNum=0&refId=XC0%2Bc5SKco8YdZeY7%2FIjnA%3D%3D&trackingId=0HfApraLhtmpxnrYl3oxVg%3D%3D&trk=public_jobs_jserp-result_search-card,"About Airties At Airties we are on a mission to empower broadband operators to deliver a better-connected home experience for their subscribers. We have an exciting story to tell, and we want you to help us tell it! Airties offers broadband operators advanced Wi-Fi solutions and services to allow them bring an improved user experience for their subscribers. The Airties portfolio includes Smart Wi-Fi software, a cloud-based experience management platform with its companion app and data engine. Our company also offers expert, bespoke engineering and testing services. Globally, Airties is the most widely deployed provider of Smart Wi-Fi solutions to network service providers and our technologies are driving a better-connected user experience in more than 35 million homes.  Your role and impact Are you an analytical mind who’s first reflex for any problem is to get the answers from the data? Do you regularly handle machine learning algorithms, turning them solutions for real-world pains? Is the full lifecycle of data solutions familiar to you? From the first proof of concept to deploying v2.0 into production and monitoring its value? Do you speak both business and stats, translating seemlessly from one to the other and back?  If yes, then you may be that person we are looking for! Airties seeks a Belgium-based Data Scientist to strengthen its data solutions team. We are especially looking for a candidate who knows their way around data pipeline and lifecycle management.   What you will do: Create, evolute and manage of data-driven solutions, including ML pipelines Support product managers and R&D to define the right KPIs in their solutions Assist customers and other teams in finding answers to their data questions Leverage Airties Data Lake to prove the value of our solutions  What you should ideally bring: MS, MEng or PhD in Data Science, Statistics, Computer Science, Mathematics or Physics 5+ years of experience in data science and/or data engineering. This is a senior role Proven experience with the full ML lifecycle, including updates to production Working experience with MLflow Experienced Spark and Python user Excellent spoken and written English. As an international company, Airties is an English-language environment Attention for detail in and consistency across deliverables Self-directed: knows how to plan and execute themselves to achieve a larger goal   Airties has a zero tolerance to discrimination policy. In this regard, during the course of the evaluation of your job application and during all your employment relation, if any, all discriminatory factors such as race, sex, sexual orientation, social gender definitions/roles, colour, national or social background, ethnicity, religion, age, disablement, political opinion or any status that is protected under law shall be totally disregarded.  *By applying to this job opening, you agree, acknowledge and consent to the transfer of your personal data by Airties either to or from Turkey, as the case may be; in particular to its affiliated companies.  *By applying to this job opening, you agree, acknowledge and consent to the transfer of your personal data by Airties to its headquarters established in France. Show less Seniority level Mid-Senior level Employment type Full-time Job function Product Management and Analyst Industries Telecommunications Referrals increase your chances of interviewing at Airties by 2x See who you know"
Data Engineer,"Brussels, Brussels Region, Belgium",https://be.linkedin.com/jobs/view/data-engineer-at-agilytic-3590329455?position=56&pageNum=0&refId=XC0%2Bc5SKco8YdZeY7%2FIjnA%3D%3D&trackingId=z5cDGh%2BceyRo3R0jFyS%2Fig%3D%3D&trk=public_jobs_jserp-result_search-card,"Do you love to work on various projects and implement end-to-end data solutions? Are you ready to expand your skillset in different tools, methodologies, and across various industries? Do you have an innate passion for all the technical aspects of a data project while having an entrepreneurial sense in building a new practice within a consultancy company?  As a Data Engineer, you will play a key role in tackling complex technological projects for our most challenging assignments. You will play a key role in preparing the (big) data infrastructure used by our Data Scientists in the delivery of our projects.  What will you do day-to-day?  Conceive and build maintainable (cloud) data architectures (infrastructure, ETL, infra-as-code...) Integrate data sources by developing data pipelines Create large data warehouses and datamarts fit for further reporting or advanced analytics Monitor the quality and stability of data solutions Optimize data ecosystems' performance & costs Support Agilytic Data Scientists & Data Analysts in deploying data solutions for the clients Stay up to date with the latest developments in data technology Coach and actively share your knowledge with your colleagues   Requirements  We are looking for strong candidates with the following academic and professional experiences. Don't worry if you don't thick all the boxes, and let's talk if your motivation is there.  Your background  A Master in Computer Science, Engineering, Mathematics, Statistics or another quantitative discipline Ideally 2+ year demonstrated experience with big data platforms (Hadoop, Cloudera, EMR, Databricks...), cloud environments (Azure, AWS, or GCP) or end-to-end BI projects But being eager to learn new topics in the Data Engineering field is what matters most !  Your skills  Technical knowledge in one or more of the following competencies Data pipeline management/ETL processing Database management (SQL and noSQL databases) Data modeling basics (3NF, Star Schema...) Large file storage (HDFS, Data Lake, S3, Blob storage...) Cloud platforms management like AWS, Google Cloud or Azure, in a data context Docker DevOps best practices integration (CI/CD, Infra-as-Code, unit testing...) is a plus Workflow management such as Airflow or Oozie is a plus Stream processing such as Kafka, Kinesis, Elasticsearch is a plus Programming languages requirements Working experience with Python, SQL, and/or R (Java, Scala are also considered) Knowledge of Spark with Scala or Pyspark is a plus Other requirements Fluency in English Fluency in either in French OR Dutch Eligibility to work in Belgium and the European Union (please be aware that we cannot provide relocation support) Your Growth Path  As a consultancy company, people are at the core of what we do. We will therefore guide you and give you the support you need to develop and grow. However, we equally believe that it is you who takes ownership of your growth. That is why you will be the main actor of your Individual Growth Plan As an agile and problem-solving minded company, you'll be facing many opportunities to deepen your technical expertise in one domain or broaden your perspective in the data world  What we expect from you  Problem-solving mindset and pragmatic approach Innate care about work quality Curiosity about new techniques and tools, eagerness to always keep learning Desire to be among the first employees of a growing Data Engineering structure, to help us shape our organization in the future  Some signs this may not be the right fit  If you don't like to interact with customers or do presentations from time to time: all our data engineers are client-facing If you're not comfortable working on premise (on average 2-3 days a week), being at the client premises or from our offices in Brussels If you aren't ready to go the extra mile to deliver quality work and help us build a great team together   Benefits  Working at Agilytic  We aim at creating a work environment that allows you to do great work, grow your skillset and, most importantly, be happy while doing it.  We believe that data is a means to an end and not an end. We don't use cutting-edge techniques when not suited to the problem we need to solve. We adapt to what the client truly needs, even if it might look less appealing from a technical perspective.  For instance, we won't train a neural network predicting marketing performance based on 1.000 variables if a simple dashboard showing marketing efficiency across a few dimensions answers the question of our customer.  All our missions are about data, and so far, approximately 50% of them haven't required any machine learning.  Salary And Benefits  Competitive Remuneration Package: We offer a competitive remuneration package, complete with a mobility budget, phone subscription, laptop, meal vouchers, etc There is also a variable remuneration component based on client satisfaction/longevity and your contribution to our business development efforts Training Roadmap: We will draft together a training roadmap, taking into consideration our internal competencies as well as your interests Supportive Structure and Transparency: What we don't have in scale (yet), we'll make it up with flexibility, support, and transparency. We will be there for you every step of the way Modern Tools: Tools are a means to an end. We want them to help you do your best work, not become a bottleneck. That's why you can expect up-to-date hardware and software tools so that you (hopefully) never have to swear at your computer Oh, and a little bit of fun too: we take our work very seriously, but we're not afraid to laugh at ourselves. Life is too short  Ready to apply? Send in your application today! We look forward to hearing from you. Show less Seniority level Entry level Employment type Full-time Job function Engineering Industries Non-profit Organizations and Primary and Secondary Education Referrals increase your chances of interviewing at Agilytic by 2x See who you know"
BI Developer - Brussels,"Brussels, Brussels Region, Belgium",https://be.linkedin.com/jobs/view/bi-developer-brussels-at-growin-3860372429?position=57&pageNum=0&refId=XC0%2Bc5SKco8YdZeY7%2FIjnA%3D%3D&trackingId=rZaaUaOh%2FT9E7%2BpzCzRv2g%3D%3D&trk=public_jobs_jserp-result_search-card,"WE DEVELOP PEOPLE WHO DEVELOP TECHNOLOGY And we want to develop you! At Growin people always come first. Why? Because we believe happy, talented people are the ones who can change the world: one code line at a time. We have projects waiting for you in Brussels, where you can grow professionally and take your career to the next level. This is an opportunity of a lifetime to travel through Europe and meet new people. We can help you explore your potential and discover new realities in other countries - you can count on us. Are you a savvy BI Developerseeking a new challenge in a dynamic team? We want to know more about you! Tell us about your: experience in developing BI reporting and analysis applications experience experience in working with Microsoft BI (SSIS, SSAS, SSRS) strong experience in developing dashboards and visuals with PowerBI (4 years minimum) knowledge of ETL processes for data extraction experience in working with SQL Server Database understanding of Data modeling (Star Schema, Data Vault) experience in Azure Data Components (Data Factory, Synapse Analytic,Analysis Services) ability to communicate in French  We’ve got your back At Growin, we encourage our people to be the best versions of themselves. And we do it together, because we believeTogether We Grow Better. What's in it for you? relocation sponsored a tailor-made career management plan opportunity to learn and grow professionally work-life balance a phenomenal and supportive team … and so much more!  What are you waiting for to joinus? Show less Seniority level Mid-Senior level Employment type Full-time Job function Information Technology Industries IT Services and IT Consulting Referrals increase your chances of interviewing at Growin by 2x See who you know"
Research Executive – Quantitative,Brussels Metropolitan Area,https://be.linkedin.com/jobs/view/research-executive-%E2%80%93-quantitative-at-verian-group-3929017818?position=58&pageNum=0&refId=XC0%2Bc5SKco8YdZeY7%2FIjnA%3D%3D&trackingId=YrQ07FjzgaQdQ%2F2HXNRAbA%3D%3D&trk=public_jobs_jserp-result_search-card,"Research Executive – Quantitative Policy and Evaluation Verian - Brussels   Verian is a leading social research agency, providing research evidence and consultancy, creating a better future through data, analytics and research. Our work helps universities, corporations and governments to make the right decisions and improve people’s lives.  We are experts in public policy, service design, behavioral insight and election research, employing over 700 people globally. Our clients span all continents and include both national and local governments and supra-national organisations such as the European Institutions but also World bank and the UN.  We are looking for a Research Executive to join our Policy and Evaluation team in Brussels, where we help European institutions to make the right decisions and improve people’s lives. In this role, you will support the day-to-day running of projects and project management and conducting qualitative and quantitative research, including supporting materials creation, fieldwork, analysis, and outputs. We expect our researchers to be motivated, have a positive attitude, and work well in a team.    Missions  Assist in day-to-day management of quantitative and qualitative projects, particularly in the social policy areas (but not limited to it) Conduct quantitative (mostly) and qualitative multi-country research for European institutions (particularly the European Commission) Take part in the design of the studies, their implementation, analysis of evidence, and interpretation of results Give input in reporting /presentations to clients Support client management and project management   Your Profile  You have a Master’s degree in Political Sciences, Social Sciences, Economics, with a exposure to Quantitative methods, Statistics or European affairs) You are genuinely interested in public policies, public opinion and the European Union You have 1-2 years of experience in working on similar projects/teams You have an analytical mind and good writing skills, all our reports being written in English You have strong quantitative research skills and experience with R and/or (at least) SPSS, able to understand and write syntax and functions You are comfortable working in Excel, including with formula. Prior experience with research design, analysis, reporting in the context of EU public policy projects You are proficient in English; proficiency in other EU languages is a strong advantage You bring with you, energy, enthusiasm, and motivation You are a team player and client centric Problem solver, forward looking, you demonstrate strong and consistent attention to detail Open-mindedness and cultural sensitivity in a multicultural environment  What else do we offer  You will be surrounded by passionate colleagues in an open and engaging environment, where people feel included, accepted, and are allowed to thrive in a space where wellbeing is prioritised.  We believe in work-life balance, and we are committed to flexible working and operate a hybrid working model.  We encourage applications from all sections of society and do not discriminate on the basis of age, race, religion, gender, pregnancy, sexual orientation, gender identity, disability, marital status or any other legally protected characteristics.  We will ensure that individuals with disabilities are provided reasonable accommodation to participate in the job application or interview process, to perform crucial job functions, and to receive other benefits and privileges of employment.  Visit www.veriangroup.com for more information Show less Seniority level Entry level Employment type Full-time Job function Project Management and Research Industries Government Administration and Public Policy Offices Referrals increase your chances of interviewing at Verian Group by 2x See who you know"
Data Scientist,"Machelen, Flemish Region, Belgium",https://be.linkedin.com/jobs/view/data-scientist-at-devoteam-3848325308?position=59&pageNum=0&refId=XC0%2Bc5SKco8YdZeY7%2FIjnA%3D%3D&trackingId=M1HTHNMlbRBqCN8saklvDA%3D%3D&trk=public_jobs_jserp-result_search-card,"Company Description  Devoteam is a leading consulting firm focused on digital strategy, tech platforms and cybersecurity. By combining creativity, tech and data insights, we empower our customers to transform their business and unlock the future. With 25 years’ experience and 10,000 employees across Europe, the Middle East and Africa, Devoteam promotes responsible tech for people and works to create better change.  Join our global community of exceptional talents at Devoteam, where you’ll collaborate with multidisciplinary teams of data specialists, product designers, business consultants, security experts, cloud engineers, developers, and more across over 20 countries in the EMEA region. As a member of our team, you’ll have the opportunity to work with the world’s leading partners, including AWS, Google Cloud, Microsoft, and ServiceNow, driving innovation and advancing your career.   Job Description  As a Senior Data Scientist, you will build and share knowledge with your colleagues. With initiatives like our knowledge sharing sessions, you have various chances to bond and exchange ideas with colleagues, and keep up to date with the latest developments in the field.  You love working with data and are an expert in developing and implementing various statistical and machine learning. You will work in a multidisciplinary team, including data engineers, cloud architects, analysts, ...      Qualifications  If you are a Senior Data Scientist and fascinated by Data and can bring :  Requirements: A good knowledge of python (pandas, numpy, sklearn, pytorch, keras, ...) A good knowledge of machine learning algorithms and common statistical models Good communication and presentation skills Ability to understand business needs and transform them into solutions Master or PhD in Computer Science Fluency in Dutch/French and English   Plus: Experience with big data (Spark, Hadoop, ...)   Additional Information  Why choose us? Cutting-edge Technology: Embrace the latest advancements in IT and digital technologies as we constantly innovate to stay ahead of the competition. Our commitment to adopting state-of-the-art tools and methodologies ensures that you'll work on projects at the forefront of the industry. Entrepreneur mindset: We value our people over processes. You will develop and grow in an agile and ambitious company where it’s okay to take risks, make mistakes and change plans to find transformative solutions. At the same time, you will learn from the best, building relationships and skills that will last your entire career. Endless Learning Opportunities: We value personal and professional growth. Through workshops, conferences, and certifications, we offer the resources needed to expand your skill set and reach new heights in your career. Connect with amazing people: You will become part of a network of +10,000 Devoteamers spread over 20 countries. Collaborative Culture: Teamwork is at the heart of our organisation. You'll be working side by side with a diverse group of IT experts who share your passion for excellence and will inspire you to think outside the box. Impactful Projects: Tackle real-world challenges that matter! From revolutionising business processes to developing innovative solutions, you'll have the chance to make a genuine and positive impact on our clients and the community. Work-Life Balance: We believe in a healthy work-life balance, ensuring that you have time to unwind, pursue your hobbies, and spend quality time with loved ones. Inspiring and eco-friendly workplace: We just moved to an amazing new building. We believe an inspiring workspace fuels creativity and fosters a positive work culture, allowing our employees to reach their full potential. The Wings building is also designed with eco-friendly features and energy-efficient systems. By reducing our ecological footprint, we are contributing to a greener future and aligning our business practices with our environmental values. The building is also very easily accessible by public transportation.  Competitive package: We offer a competitive salary package with additional benefits like a company car, smartphone, medical insurance, pension plan, net allowance, laptop, meal vouchers, etc. We review our salary grid twice a year to ensure we are in line with the market. At Devoteam, we combine strong values – respect, frankness, ambition, entrepreneurship & collaboration - with a fun environment that empowers you to innovate and succeed.  >>> Does all this sound compelling to you? Go for it and click that apply button!    Show less Seniority level Mid-Senior level Employment type Full-time Job function Consulting Industries IT Services and IT Consulting Referrals increase your chances of interviewing at Devoteam by 2x See who you know"
